Height:1060 SmoothPos:41.39% OrigPos:44.0
1.076348577777964249e-01 -9.929720000000000213e-02
1.175184494744234004e-01 -1.038354999999999972e-01
1.277419090387703904e-01 -1.082599000000000061e-01
1.382743849964982452e-01 -1.125633999999999940e-01
1.490853603065940280e-01 -1.167393999999999932e-01
1.601440671030500418e-01 -1.207807999999999937e-01
1.714197375198586726e-01 -1.246811000000000030e-01
1.828816872993438980e-01 -1.284330999999999945e-01
1.944993157921611482e-01 -1.320302999999999893e-01
2.062417715239713012e-01 -1.354656999999999945e-01
2.180784538454297317e-01 -1.387325000000000086e-01
2.299785948905289090e-01 -1.418240000000000056e-01
2.419115940099242912e-01 -1.447332000000000063e-01
2.538465997292766452e-01 -1.474534000000000122e-01
2.657530113992415122e-01 -1.499777999999999945e-01
2.776000611538111951e-01 -1.522996000000000072e-01
2.893628337101861736e-01 -1.544139999999999957e-01
3.010393224684093094e-01 -1.563235000000000041e-01
3.126332898033999941e-01 -1.580321000000000087e-01
3.241484144817462498e-01 -1.595438999999999885e-01
3.355885424866988931e-01 -1.608631000000000089e-01
3.469574361931773709e-01 -1.619937999999999934e-01
3.582587743677695946e-01 -1.629401000000000044e-01
3.694963193853948447e-01 -1.637060999999999933e-01
3.806738336209726792e-01 -1.642958999999999947e-01
3.917950794494224898e-01 -1.647136999999999907e-01
4.028638192456635569e-01 -1.649636999999999909e-01
4.138838153846154388e-01 -1.650498999999999994e-01
4.291197046479469646e-01 -1.649764999999999981e-01
4.442983719847566348e-01 -1.647476999999999969e-01
4.594249244229692275e-01 -1.643674999999999997e-01
4.745045850593261338e-01 -1.638400999999999885e-01
4.895425769905688007e-01 -1.631695999999999980e-01
5.045442393822548999e-01 -1.623597999999999986e-01
5.195144471246764262e-01 -1.614154999999999895e-01
5.344617893102526773e-01 -1.603356999999999977e-01
5.494639159772046755e-01 -1.590704000000000007e-01
5.646684666600880753e-01 -1.575277999999999956e-01
5.802259826138702614e-01 -1.556169000000000024e-01
5.962870050935182853e-01 -1.532465000000000077e-01
6.130020753539998646e-01 -1.503256000000000037e-01
6.305218507190986088e-01 -1.467629000000000017e-01
6.489966403061488975e-01 -1.424670000000000103e-01
6.685772175077511204e-01 -1.373460999999999987e-01
6.894141235788722177e-01 -1.313082000000000138e-01
7.116577837056634603e-01 -1.242607000000000017e-01
7.354588552119085687e-01 -1.161110000000000059e-01
7.609678793525747054e-01 -1.067661000000000027e-01
7.883353973826293659e-01 -9.613270000000000148e-02
8.177119505570397129e-01 -8.411720000000000308e-02
8.492481961995896889e-01 -7.062549999999999384e-02
8.830944434276135624e-01 -5.556339999999999890e-02
9.194015817025282811e-01 -3.883559999999999790e-02
9.583198040728513334e-01 -2.034680000000000169e-02
1.000000000000000000e+00 0.000000000000000000e+00
