Height:-20 SmoothPos:43.84% OrigPos:44.0
7.681597557090959162e-04 3.677699999999999893e-03
0.000000000000000000e+00 0.000000000000000000e+00
7.681597557090959162e-04 -3.677699999999999893e-03
1.836351256410517340e-03 -7.304399999999999955e-03
3.212423354978557240e-03 -1.089610000000000058e-02
4.904131465562814804e-03 -1.445120000000000085e-02
6.919417879762277540e-03 -1.797670000000000171e-02
9.266131450451237442e-03 -2.147459999999999994e-02
1.195184071432990776e-02 -2.494839999999999905e-02
1.498467484044666183e-02 -2.840109999999999857e-02
1.837220236550171290e-02 -3.183579999999999743e-02
2.212236558109404588e-02 -3.525530000000000330e-02
2.624291990137326072e-02 -3.866270000000000123e-02
3.074171417921365071e-02 -4.206089999999999829e-02
3.562659726748950567e-02 -4.545280000000000153e-02
4.090541801907512237e-02 -4.884129999999999722e-02
4.658583840939541088e-02 -5.222929999999999934e-02
5.267589416877405117e-02 -5.561979999999999702e-02
5.918315383391124784e-02 -5.901549999999999851e-02
6.611565313513066700e-02 -6.241939999999999988e-02
7.348105404785724992e-02 -6.583450000000000413e-02
8.128701854751588241e-02 -6.926279999999999937e-02
8.953466789880287768e-02 -7.269979999999999498e-02
9.821858265568601809e-02 -7.613449999999999385e-02
1.073334368108577186e-01 -7.955600000000000172e-02
1.168736240408363714e-01 -8.295349999999999946e-02
1.268334445834156110e-01 -8.631590000000000096e-02
1.372076658700125962e-01 -8.963229999999999809e-02
1.479904946996963011e-01 -9.289179999999999660e-02
1.591764181877097506e-01 -9.608329999999999649e-02
1.707600168880207270e-01 -9.919580000000000064e-02
1.827357779158723106e-01 -1.022185000000000038e-01
1.950979080703334201e-01 -1.051403000000000060e-01
2.078411747828212142e-01 -1.079501999999999962e-01
2.209597848524046948e-01 -1.106374999999999997e-01
2.344484122717762631e-01 -1.131911000000000028e-01
2.483013572787295953e-01 -1.156003000000000031e-01
2.625132004272324737e-01 -1.178543999999999980e-01
2.770783353938032212e-01 -1.199424999999999936e-01
2.919911558549602160e-01 -1.218541999999999959e-01
3.072462423646711849e-01 -1.235790999999999973e-01
3.228332232244952027e-01 -1.251103000000000076e-01
3.387220111650807164e-01 -1.264452000000000076e-01
3.548780338582909200e-01 -1.275813000000000086e-01
3.712664386598150124e-01 -1.285161999999999971e-01
3.878523729253421926e-01 -1.292475999999999903e-01
4.046012643267356546e-01 -1.297734000000000110e-01
4.214782602196844863e-01 -1.300914999999999988e-01
4.384486013986025887e-01 -1.302000000000000102e-01
4.577304581466473676e-01 -1.300969999999999904e-01
4.770391882677189610e-01 -1.297806999999999988e-01
4.963355397090891685e-01 -1.292490000000000028e-01
5.155801546173489625e-01 -1.285001000000000060e-01
5.347336751390889820e-01 -1.275315999999999950e-01
5.537567434208998662e-01 -1.263415999999999983e-01
5.726098958086914825e-01 -1.249277000000000026e-01
5.912537744490544700e-01 -1.232875999999999972e-01
6.096491272892605728e-01 -1.214187999999999934e-01
6.277565964759007633e-01 -1.193189000000000055e-01
6.455366125542034705e-01 -1.169853000000000004e-01
6.629522510864271911e-01 -1.144150000000000028e-01
6.800158907522729779e-01 -1.115989000000000009e-01
6.967897423522912970e-01 -1.085213000000000011e-01
7.133381327006560468e-01 -1.051662000000000013e-01
7.297256002129040020e-01 -1.015177000000000024e-01
7.460164717032096160e-01 -9.755949999999999345e-02
7.622750739857465652e-01 -9.327549999999999730e-02
7.785658396753708521e-01 -8.864909999999999457e-02
7.949532013869375913e-01 -8.366360000000000463e-02
8.115013801339399091e-01 -7.830199999999999660e-02
8.282750201325959072e-01 -7.254670000000000563e-02
8.453382365957169409e-01 -6.638020000000000032e-02
8.627555679388397847e-01 -5.978420000000000262e-02
8.805914467768201082e-01 -5.274039999999999978e-02
8.989100941231508157e-01 -4.523010000000000225e-02
9.177760483933685709e-01 -3.723400000000000321e-02
9.372536364016474941e-01 -2.873289999999999872e-02
9.574071849621617059e-01 -1.970699999999999882e-02
9.783012324904483137e-01 -1.013619999999999972e-02
1.000000000000000000e+00 0.000000000000000000e+00
